1 5 AUDJPY,20010122,105600,65.10,65.16,64.43,64.46,4
3 6 AUDJPY,20010122,145600,64.46,64.50,64.24,64.44,4
3 8 AUDJPY,20010122,185600,64.44,64.91,64.39,64.84,4
4 50 AUDJPY,20010122,225600,64.84,64.88,64.63,64.67,4
2 3 AUDJPY,20010123,025600,64.68,65.18,64.68,65.15,4
AUDJPY,20010123,065600,65.15,65.38,64.86,64.90,4
3 4 AUDJPY,20010123,105600,64.90,65.10,64.86,65.07,4
2 27 AUDJPY,20010123,145600,65.07,65.26,64.73,64.83,4
4 80 AUDJPY,20010123,185600,64.83,64.87,64.59,64.77,4
4 36 AUDJPY,20010123,225600,64.77,64.77,64.24,64.33,4
